,DATE,WEATHER
11791,2011-06-09,Cloudy
11792,2011-06-09,Cloudy
11793,2011-06-09,Cloudy
11794,2011-06-09,Cloudy
11795,2011-06-09,Snow
11796,2011-06-09,Cloudy
11797,2011-06-09,Snow
11798,2011-06-10,Rain
11799,2011-06-10,Cloudy
11800,2011-06-10,Cloudy
11801,2011-06-10,Cloudy
11802,2011-06-10,Cloudy
11803,2011-06-10,Cloudy
11804,2011-06-10,Cloudy
11805,2011-06-10,Cloudy
11806,2011-06-10,Cloudy
11807,2011-06-10,Cloudy
11808,2011-06-11,Fog
11809,2011-06-11,Cloudy
11810,2011-06-11,Cloudy
11811,2011-06-11,Fog
11812,2011-06-11,Rain
11813,2011-06-11,Cloudy
11814,2011-06-11,Fog
11815,2011-06-11,Cloudy
11816,2011-06-12,Fog
11817,2011-06-12,Sunny
11818,2011-06-12,Fog
11819,2011-06-12,Fog
11820,2011-06-13,Fog
11821,2011-06-14,Fog
11822,2011-06-15,Cloudy
11823,2011-06-15,Rain
11824,2011-06-15,Cloudy
11825,2011-06-15,Cloudy
11826,2011-06-15,Cloudy
11827,2011-06-15,Cloudy
11828,2011-06-15,Cloudy
11829,2011-06-15,Cloudy
11830,2011-06-16,Rain
11831,2011-06-16,Fog
11832,2011-06-16,Fog
11833,2011-06-16,Cloudy
11834,2011-06-16,Cloudy
11835,2011-06-16,Fog
11836,2011-06-16,Fog
11837,2011-06-17,Fog
11838,2011-06-18,Fog
11839,2011-06-19,Fog
11840,2011-06-19,Fog
11841,2011-06-19,Fog
11842,2011-06-20,Rain
11843,2011-06-20,Cloudy
11844,2011-06-20,Cloudy
11845,2011-06-20,Cloudy
11846,2011-06-20,Cloudy
11847,2011-06-20,Cloudy
11848,2011-06-20,Cloudy
11849,2011-06-20,Cloudy
11850,2011-06-20,Cloudy
11851,2011-06-20,Cloudy
11852,2011-06-20,Cloudy
11853,2011-06-21,Cloudy
11854,2011-06-21,Cloudy
11855,2011-06-21,Cloudy
11856,2011-06-21,Cloudy
11857,2011-06-21,Cloudy
11858,2011-06-21,Cloudy
11859,2011-06-21,Rain
11860,2011-06-21,Cloudy
11861,2011-06-21,Cloudy
11862,2011-06-21,Cloudy
11863,2011-06-22,Cloudy
11864,2011-06-22,Fog
11865,2011-06-22,Cloudy
11866,2011-06-22,Fog
11867,2011-06-22,Rain
11868,2011-06-23,Rain
11869,2011-06-23,Fog
11870,2011-06-23,Fog
11871,2011-06-23,Fog
11872,2011-06-24,Fog
11873,2011-06-27,Fog
11874,2011-06-27,Rain
11875,2011-06-27,Fog
11876,2011-06-30,Rain
11877,2011-06-30,Cloudy
11878,2011-06-30,Cloudy
11879,2011-06-30,Cloudy
11880,2011-06-30,Cloudy
11881,2011-07-01,Cloudy
11882,2011-07-01,Cloudy
11883,2011-07-01,Cloudy
11884,2011-07-02,Sunny
11885,2011-07-02,Fog
11886,2011-07-02,Fog
11887,2011-07-03,Fog
11888,2011-07-04,Fog
11889,2011-07-05,Fog
11890,2011-07-05,Fog
11891,2011-07-06,Rain
11892,2011-07-07,Rain
11893,2011-07-10,Rain
11894,2011-07-10,Fog
11895,2011-07-10,Fog
11896,2011-07-11,Cloudy
11897,2011-07-11,Cloudy
11898,2011-07-11,Cloudy
11899,2011-07-11,Cloudy
11900,2011-07-11,Cloudy
11901,2011-07-11,Cloudy
11902,2011-07-11,Cloudy
11903,2011-07-12,Fog
11904,2011-07-12,Cloudy
11905,2011-07-12,Rain
11906,2011-07-12,Fog
11907,2011-07-15,Rain
11908,2011-07-15,Fog
11909,2011-07-16,Rain
11910,2011-07-17,Fog
11911,2011-07-18,Fog
11912,2011-07-18,Rain
11913,2011-07-18,Fog
11914,2011-07-19,Fog
11915,2011-07-19,Fog
11916,2011-07-20,Cloudy
11917,2011-07-20,Cloudy
11918,2011-07-20,Rain
11919,2011-07-20,Cloudy
11920,2011-07-20,Cloudy
11921,2011-07-21,Rain
11922,2011-07-21,Cloudy
11923,2011-07-22,Rain
11924,2011-07-22,Cloudy
11925,2011-07-22,Cloudy
11926,2011-07-22,Cloudy
11927,2011-07-22,Cloudy
11928,2011-07-22,Cloudy
11929,2011-07-22,Cloudy
11930,2011-07-22,Cloudy
11931,2011-07-23,Cloudy
11932,2011-07-23,Cloudy
11933,2011-07-23,Cloudy
11934,2011-07-23,Rain
11935,2011-07-23,Cloudy
11936,2011-07-23,Cloudy
11937,2011-07-23,Cloudy
11938,2011-07-23,Cloudy
11939,2011-07-23,Cloudy
11940,2011-07-23,Cloudy
11941,2011-07-23,Cloudy
11942,2011-07-23,Cloudy
11943,2011-07-24,Cloudy
11944,2011-07-24,Cloudy
11945,2011-07-24,Cloudy
11946,2011-07-24,Rain
11947,2011-07-24,Cloudy
11948,2011-07-24,Cloudy
11949,2011-07-24,Cloudy
11950,2011-07-24,Cloudy
11951,2011-07-24,Cloudy
11952,2011-07-24,Cloudy
11953,2011-07-24,Cloudy
11954,2011-07-24,Cloudy
11955,2011-07-25,Cloudy
11956,2011-07-25,Cloudy
11957,2011-07-25,Cloudy
11958,2011-07-25,Fog
11959,2011-07-25,Cloudy
11960,2011-07-27,Rain
11961,2011-07-27,Cloudy
11962,2011-07-27,Cloudy
11963,2011-07-27,Cloudy
11964,2011-07-27,Cloudy
11965,2011-07-27,Cloudy
11966,2011-07-28,Cloudy
11967,2011-07-28,Cloudy
11968,2011-07-28,Cloudy
11969,2011-07-28,Cloudy
11970,2011-07-28,Cloudy
11971,2011-07-28,Cloudy
11972,2011-07-28,Cloudy
11973,2011-07-28,Cloudy
11974,2011-07-28,Cloudy
11975,2011-07-28,Rain
11976,2011-07-28,Cloudy
11977,2011-07-28,Cloudy
11978,2011-07-29,Cloudy
11979,2011-07-29,Cloudy
11980,2011-07-29,Cloudy
11981,2011-07-29,Cloudy
11982,2011-07-29,Cloudy
11983,2011-07-29,Cloudy
11984,2011-07-29,Cloudy
11985,2011-07-29,Cloudy
11986,2011-07-29,Cloudy
11987,2011-07-29,Cloudy
11988,2011-07-29,Rain
11989,2011-07-31,Fog
11990,2011-07-31,Fog
11991,2011-07-31,Fog
11992,2011-08-01,Fog
11993,2011-08-01,Fog
11994,2011-08-01,Fog
11995,2011-08-02,Cloudy
11996,2011-08-02,Cloudy
11997,2011-08-02,Rain
11998,2011-08-02,Cloudy
11999,2011-08-02,Cloudy
12000,2011-08-03,Cloudy
12001,2011-08-03,Fog
12002,2011-08-03,Cloudy
12003,2011-08-03,Cloudy
12004,2011-08-03,Cloudy
12005,2011-08-03,Cloudy
12006,2011-08-03,Fog
12007,2011-08-04,Fog
12008,2011-08-05,Rain
12009,2011-08-05,Fog
12010,2011-08-06,Fog
12011,2011-08-06,Rain
12012,2011-08-06,Fog
12013,2011-08-06,Fog
12014,2011-08-06,Cloudy
12015,2011-08-06,Fog
12016,2011-08-07,Cloudy
12017,2011-08-07,Cloudy
12018,2011-08-07,Cloudy
12019,2011-08-07,Cloudy
12020,2011-08-07,Rain
12021,2011-08-07,Cloudy
12022,2011-08-07,Cloudy
12023,2011-08-08,Cloudy
12024,2011-08-08,Cloudy
12025,2011-08-08,Cloudy
12026,2011-08-08,Cloudy
12027,2011-08-08,Cloudy
12028,2011-08-08,Rain
12029,2011-08-08,Cloudy
12030,2011-08-08,Cloudy
12031,2011-08-08,Cloudy
12032,2011-08-09,Fog
12033,2011-08-09,Cloudy
12034,2011-08-09,Fog
12035,2011-08-09,Sunny
12036,2011-08-09,Cloudy
12037,2011-08-13,Fog
12038,2011-08-13,Cloudy
12039,2011-08-13,Cloudy
12040,2011-08-13,Snow
12041,2011-08-13,Snow
12042,2011-08-13,Cloudy
12043,2011-08-13,Cloudy
12044,2011-08-14,Cloudy
12045,2011-08-14,Cloudy
12046,2011-08-14,Cloudy
12047,2011-08-14,Snow
12048,2011-08-14,Rain
12049,2011-08-14,Snow
12050,2011-08-15,Fog
12051,2011-08-17,Fog
12052,2011-08-18,Fog
12053,2011-08-18,Fog
12054,2011-08-20,Cloudy
12055,2011-08-20,Cloudy
12056,2011-08-20,Rain
12057,2011-08-20,Fog
12058,2011-08-20,Fog
12059,2011-08-20,Cloudy
12060,2011-08-21,Cloudy
12061,2011-08-21,Fog
12062,2011-08-21,Cloudy
12063,2011-08-21,Rain
12064,2011-08-21,Cloudy
12065,2011-08-21,Fog
12066,2011-08-21,Cloudy
12067,2011-08-23,Cloudy
12068,2011-08-23,Cloudy
12069,2011-08-23,Cloudy
12070,2011-08-23,Cloudy
12071,2011-08-23,Cloudy
12072,2011-08-23,Rain
12073,2011-08-24,Cloudy
12074,2011-08-24,Cloudy
12075,2011-08-24,Cloudy
12076,2011-08-24,Fog
12077,2011-08-24,Fog
12078,2011-08-24,Sunny
12079,2011-08-24,Cloudy
12080,2011-08-24,Fog
12081,2011-08-24,Cloudy
12082,2011-08-30,Rain
12083,2011-08-30,Fog
12084,2011-08-31,Rain
12085,2011-09-01,Fog
12086,2011-09-01,Fog
12087,2011-09-01,Fog
12088,2011-09-01,Fog
12089,2011-09-01,Fog
12090,2011-09-02,Cloudy
12091,2011-09-02,Cloudy
12092,2011-09-02,Cloudy
12093,2011-09-02,Fog
12094,2011-09-02,Cloudy
12095,2011-09-03,Cloudy
12096,2011-09-03,Rain
12097,2011-09-03,Cloudy
12098,2011-09-03,Snow
12099,2011-09-03,Cloudy
12100,2011-09-04,Cloudy
12101,2011-09-04,Cloudy
12102,2011-09-05,Fog
12103,2011-09-08,Fog
12104,2011-09-08,Rain
12105,2011-09-09,Fog
12106,2011-09-09,Rain
12107,2011-09-09,Fog
12108,2011-09-10,Sunny
12109,2011-09-10,Fog
12110,2011-09-10,Fog
12111,2011-09-10,Fog
12112,2011-09-10,Fog
12113,2011-09-10,Fog
12114,2011-09-10,Fog
12115,2011-09-10,Fog
12116,2011-09-11,Fog
12117,2011-09-11,Fog
12118,2011-09-11,Fog
12119,2011-09-11,Fog
12120,2011-09-11,Sunny
12121,2011-09-12,Fog
12122,2011-09-13,Fog
12123,2011-09-13,Fog
12124,2011-09-13,Sunny
12125,2011-09-14,Rain
12126,2011-09-14,Fog
12127,2011-09-17,Fog
12128,2011-09-18,Fog
12129,2011-09-18,Fog
12130,2011-09-18,Fog
12131,2011-09-18,Rain
12132,2011-09-19,Fog
12133,2011-09-19,Fog
12134,2011-09-19,Fog
12135,2011-09-19,Fog
12136,2011-09-19,Rain
12137,2011-09-19,Fog
12138,2011-09-19,Fog
12139,2011-09-20,Fog
12140,2011-09-20,Fog
12141,2011-09-20,Fog
12142,2011-09-20,Fog
12143,2011-09-20,Fog
12144,2011-09-20,Fog
12145,2011-09-20,Fog
12146,2011-09-20,Fog
12147,2011-09-20,Sunny
12148,2011-09-20,Fog
12149,2011-09-21,Rain
12150,2011-09-23,Fog
12151,2011-09-24,Rain
12152,2011-09-24,Fog
12153,2011-09-24,Cloudy
12154,2011-09-25,Fog
12155,2011-09-25,Cloudy
12156,2011-09-25,Fog
12157,2011-09-25,Rain
12158,2011-09-26,Rain
12159,2011-09-26,Fog
12160,2011-09-26,Fog
12161,2011-09-26,Fog
12162,2011-09-26,Fog
12163,2011-09-27,Fog
12164,2011-09-27,Fog
12165,2011-09-27,Rain
12166,2011-09-27,Fog
12167,2011-09-28,Fog
12168,2011-09-28,Rain
12169,2011-09-28,Cloudy
12170,2011-09-28,Fog
12171,2011-09-28,Fog
12172,2011-09-29,Fog
12173,2011-09-29,Fog
12174,2011-09-29,Fog
12175,2011-09-29,Fog
12176,2011-09-29,Rain
12177,2011-09-29,Fog
12178,2011-09-30,Snow
12179,2011-09-30,Fog
12180,2011-09-30,Rain
12181,2011-10-01,Rain
12182,2011-10-02,Fog
12183,2011-10-04,Fog
12184,2011-10-05,Fog
12185,2011-10-05,Fog
12186,2011-10-06,Fog
12187,2011-10-07,Fog
12188,2011-10-09,Fog
12189,2011-10-10,Fog
12190,2011-10-13,Fog
12191,2011-10-13,Fog
12192,2011-10-13,Fog
12193,2011-10-13,Fog
12194,2011-10-13,Fog
12195,2011-10-13,Rain
12196,2011-10-14,Fog
12197,2011-10-16,Fog
12198,2011-10-16,Fog
12199,2011-10-16,Rain
12200,2011-10-18,Rain
12201,2011-10-18,Fog
12202,2011-10-19,Fog
12203,2011-10-19,Rain
12204,2011-10-19,Fog
12205,2011-10-20,Rain
12206,2011-10-20,Cloudy
12207,2011-10-20,Fog
12208,2011-10-22,Snow
12209,2011-10-22,Fog
12210,2011-10-23,Snow
12211,2011-10-23,Cloudy
12212,2011-10-23,Fog
12213,2011-10-23,Rain
12214,2011-10-23,Cloudy
12215,2011-10-23,Cloudy
12216,2011-10-23,Cloudy
12217,2011-10-24,Cloudy
12218,2011-10-24,Cloudy
12219,2011-10-24,Snow
12220,2011-10-24,Cloudy
12221,2011-10-25,Cloudy
12222,2011-10-25,Snow
12223,2011-10-25,Rain
12224,2011-10-25,Cloudy
12225,2011-10-25,Fog
12226,2011-10-25,Cloudy
12227,2011-10-26,Cloudy
12228,2011-10-26,Fog
12229,2011-10-26,Cloudy
12230,2011-10-26,Fog
12231,2011-10-26,Cloudy
12232,2011-10-26,Cloudy
12233,2011-10-27,Fog
12234,2011-10-27,Snow
12235,2011-10-27,Fog
12236,2011-10-27,Rain
12237,2011-10-28,Rain
12238,2011-10-28,Snow
12239,2011-10-28,Snow
12240,2011-10-28,Fog
12241,2011-10-28,Fog
12242,2011-10-29,Snow
12243,2011-10-30,Fog
12244,2011-10-30,Snow
12245,2011-10-30,Fog
12246,2011-10-30,Rain
12247,2011-10-31,Fog
12248,2011-10-31,Fog
12249,2011-10-31,Fog
12250,2011-10-31,Fog
12251,2011-10-31,Fog
12252,2011-10-31,Fog
12253,2011-10-31,Fog
12254,2011-11-01,Fog
12255,2011-11-01,Fog
12256,2011-11-02,Rain
12257,2011-11-02,Fog
12258,2011-11-03,Fog
12259,2011-11-03,Fog
12260,2011-11-03,Rain
12261,2011-11-07,Rain
12262,2011-11-07,Fog
12263,2011-11-07,Fog
12264,2011-11-08,Fog
12265,2011-11-08,Rain
12266,2011-11-08,Fog
12267,2011-11-08,Fog
12268,2011-11-08,Fog
12269,2011-11-09,Snow
12270,2011-11-09,Fog
12271,2011-11-09,Fog
12272,2011-11-09,Fog
12273,2011-11-09,Fog
12274,2011-11-09,Fog
12275,2011-11-10,Fog
12276,2011-11-10,Fog
12277,2011-11-10,Fog
12278,2011-11-10,Snow
12279,2011-11-10,Snow
12280,2011-11-11,Snow
12281,2011-11-14,Fog
12282,2011-11-14,Rain
12283,2011-11-15,Fog
12284,2011-11-15,Fog
12285,2011-11-15,Fog
12286,2011-11-15,Fog
12287,2011-11-15,Snow
12288,2011-11-19,Rain
12289,2011-11-22,Fog
12290,2011-11-22,Fog
12291,2011-11-22,Fog
12292,2011-11-22,Fog
12293,2011-11-22,Rain
12294,2011-11-23,Fog
12295,2011-11-23,Fog
12296,2011-11-23,Fog
12297,2011-11-23,Fog
12298,2011-11-23,Fog
12299,2011-11-23,Fog
12300,2011-11-23,Fog
12301,2011-11-24,Fog
12302,2011-11-24,Fog
12303,2011-11-24,Fog
12304,2011-11-24,Fog
12305,2011-11-24,Fog
12306,2011-11-24,Fog
12307,2011-11-25,Fog
12308,2011-11-25,Fog
12309,2011-11-26,Fog
12310,2011-11-26,Fog
12311,2011-11-26,Fog
12312,2011-11-26,Rain
12313,2011-11-26,Fog
12314,2011-11-27,Rain
12315,2011-11-27,Fog
12316,2011-11-27,Fog
12317,2011-11-27,Fog
12318,2011-11-27,Fog
12319,2011-11-28,Fog
12320,2011-11-28,Snow
12321,2011-12-01,Snow
12322,2011-12-01,Fog
12323,2011-12-01,Fog
12324,2011-12-02,Snow
12325,2011-12-02,Fog
12326,2011-12-02,Fog
12327,2011-12-02,Fog
12328,2011-12-03,Fog
12329,2011-12-03,Fog
12330,2011-12-03,Rain
12331,2011-12-04,Fog
12332,2011-12-04,Fog
12333,2011-12-04,Rain
12334,2011-12-04,Fog
12335,2011-12-05,Fog
12336,2011-12-05,Snow
12337,2011-12-05,Fog
12338,2011-12-05,Fog
12339,2011-12-06,Snow
12340,2011-12-09,Fog
12341,2011-12-09,Fog
12342,2011-12-09,Snow
12343,2011-12-13,Rain
12344,2011-12-13,Fog
12345,2011-12-13,Fog
12346,2011-12-13,Fog
12347,2011-12-14,Fog
12348,2011-12-14,Rain
12349,2011-12-14,Fog
12350,2011-12-14,Fog
12351,2011-12-15,Rain
12352,2011-12-15,Cloudy
12353,2011-12-15,Fog
12354,2011-12-15,Fog
12355,2011-12-17,Snow
12356,2011-12-17,Fog
12357,2011-12-17,Fog
12358,2011-12-17,Fog
12359,2011-12-18,Fog
12360,2011-12-18,Fog
12361,2011-12-18,Fog
12362,2011-12-18,Fog
12363,2011-12-18,Fog
12364,2011-12-19,Rain
12365,2011-12-20,Snow
12366,2011-12-20,Fog
12367,2011-12-20,Fog
12368,2011-12-20,Fog
12369,2011-12-21,Fog
12370,2011-12-21,Fog
12371,2011-12-21,Fog
12372,2011-12-21,Fog
12373,2011-12-21,Fog
12374,2011-12-21,Rain
12375,2011-12-21,Fog
12376,2011-12-21,Fog
12377,2011-12-21,Fog
12378,2011-12-22,Fog
12379,2011-12-22,Snow
12380,2011-12-22,Fog
12381,2011-12-22,Snow
12382,2011-12-22,Fog
12383,2011-12-22,Fog
12384,2011-12-23,Snow
12385,2011-12-26,Fog
12386,2011-12-26,Rain
12387,2011-12-27,Fog
12388,2011-12-27,Rain
12389,2011-12-27,Fog
12390,2011-12-27,Fog
12391,2011-12-27,Fog
12392,2011-12-29,Rain
12393,2011-12-29,Snow
12394,2011-12-29,Snow
12395,2011-12-30,Fog
12396,2011-12-30,Fog
12397,2011-12-30,Rain
12398,2011-12-30,Fog
12399,2011-12-31,Fog
12400,2011-12-31,Fog
12401,2011-12-31,Fog
12402,2011-12-31,Fog
12403,2012-01-01,Snow
12404,2012-01-01,Fog
12405,2012-01-02,Snow
12406,2012-01-02,Fog
12407,2012-01-08,Fog
12408,2012-01-09,Fog
12409,2012-01-09,Fog
12410,2012-01-09,Fog
12411,2012-01-09,Fog
12412,2012-01-11,Fog
12413,2012-01-11,Fog
12414,2012-01-12,Snow
12415,2012-01-12,Fog
12416,2012-01-12,Fog
12417,2012-01-13,Fog
12418,2012-01-13,Snow
12419,2012-01-13,Fog
12420,2012-01-14,Fog
12421,2012-01-14,Fog
12422,2012-01-14,Snow
12423,2012-01-15,Snow
12424,2012-01-16,Fog
12425,2012-01-16,Fog
12426,2012-01-16,Rain
12427,2012-01-17,Fog
12428,2012-01-17,Fog
12429,2012-01-17,Fog
12430,2012-01-17,Fog
12431,2012-01-17,Snow
12432,2012-01-17,Fog
12433,2012-01-19,Snow
12434,2012-01-20,Snow
12435,2012-01-20,Fog
12436,2012-01-20,Fog
12437,2012-01-21,Snow
12438,2012-01-21,Fog
12439,2012-01-21,Fog
12440,2012-01-21,Fog
12441,2012-01-22,Rain
12442,2012-01-22,Fog
12443,2012-01-22,Fog
12444,2012-01-22,Cloudy
12445,2012-01-22,Cloudy
12446,2012-01-22,Cloudy
12447,2012-01-22,Snow
12448,2012-01-23,Cloudy
12449,2012-01-23,Cloudy
12450,2012-01-23,Cloudy
12451,2012-01-23,Cloudy
12452,2012-01-23,Cloudy
12453,2012-01-23,Snow
12454,2012-01-23,Cloudy
12455,2012-01-23,Cloudy
12456,2012-01-23,Cloudy
12457,2012-01-23,Cloudy
12458,2012-01-23,Cloudy
12459,2012-01-24,Fog
12460,2012-01-25,Fog
12461,2012-01-25,Fog
12462,2012-01-25,Fog
12463,2012-01-26,Rain
12464,2012-01-26,Fog
12465,2012-01-26,Fog
12466,2012-01-26,Fog
12467,2012-01-26,Fog
12468,2012-01-27,Fog
12469,2012-01-27,Fog
12470,2012-01-27,Fog
12471,2012-01-27,Fog
12472,2012-01-27,Snow
12473,2012-01-27,Fog
12474,2012-01-28,Fog
12475,2012-01-28,Fog
12476,2012-01-28,Snow
12477,2012-01-28,Fog
12478,2012-01-29,Fog
12479,2012-01-29,Snow
12480,2012-01-29,Fog
12481,2012-01-29,Fog
12482,2012-02-01,Fog
12483,2012-02-01,Fog
12484,2012-02-01,Fog
12485,2012-02-02,Fog
12486,2012-02-02,Fog
12487,2012-02-02,Fog
12488,2012-02-02,Fog
12489,2012-02-02,Fog
12490,2012-02-02,Fog
12491,2012-02-02,Fog
12492,2012-02-03,Fog
12493,2012-02-03,Fog
12494,2012-02-03,Fog
12495,2012-02-03,Fog
12496,2012-02-03,Fog
12497,2012-02-04,Fog
12498,2012-02-04,Fog
12499,2012-02-04,Fog
12500,2012-02-05,Fog
12501,2012-02-05,Fog
12502,2012-02-06,Fog
12503,2012-02-06,Fog
12504,2012-02-06,Fog
12505,2012-02-06,Fog
12506,2012-02-06,Fog
12507,2012-02-06,Fog
12508,2012-02-07,Fog
12509,2012-02-07,Snow
12510,2012-02-07,Fog
12511,2012-02-08,Fog
12512,2012-02-09,Snow
12513,2012-02-09,Fog
12514,2012-02-10,Snow
12515,2012-02-10,Fog
12516,2012-02-10,Fog
12517,2012-02-11,Fog
12518,2012-02-13,Fog
12519,2012-02-13,Snow
12520,2012-02-13,Fog
12521,2012-02-14,Fog
12522,2012-02-14,Fog
12523,2012-02-14,Snow
12524,2012-02-14,Fog
12525,2012-02-14,Snow
12526,2012-02-15,Rain
12527,2012-02-15,Fog
12528,2012-02-15,Fog
12529,2012-02-16,Fog
12530,2012-02-16,Fog
12531,2012-02-16,Fog
12532,2012-02-16,Rain
12533,2012-02-17,Snow
12534,2012-02-21,Fog
12535,2012-02-21,Snow
12536,2012-02-21,Fog
12537,2012-02-21,Fog
12538,2012-02-22,Fog
12539,2012-02-22,Fog
12540,2012-02-22,Snow
12541,2012-02-22,Fog
12542,2012-02-23,Fog
12543,2012-02-23,Snow
12544,2012-02-23,Snow
12545,2012-02-23,Fog
12546,2012-02-24,Snow
12547,2012-02-24,Fog
12548,2012-02-24,Fog
12549,2012-02-24,Snow
12550,2012-02-24,Snow
12551,2012-02-27,Fog
12552,2012-02-28,Rain
12553,2012-02-29,Cloudy
12554,2012-02-29,Fog
12555,2012-02-29,Fog
12556,2012-02-29,Fog
12557,2012-02-29,Fog
12558,2012-02-29,Snow
12559,2012-02-29,Fog
12560,2012-02-29,Fog
12561,2012-03-01,Rain
12562,2012-03-02,Cloudy
12563,2012-03-02,Snow
12564,2012-03-02,Fog
12565,2012-03-02,Cloudy
12566,2012-03-03,Snow
12567,2012-03-03,Snow
12568,2012-03-03,Snow
12569,2012-03-04,Snow
12570,2012-03-04,Fog
12571,2012-03-04,Fog
12572,2012-03-05,Fog
12573,2012-03-07,Fog
12574,2012-03-08,Fog
12575,2012-03-08,Cloudy
12576,2012-03-08,Rain
12577,2012-03-08,Fog
12578,2012-03-11,Rain
12579,2012-03-12,Fog
12580,2012-03-12,Fog
12581,2012-03-12,Rain
12582,2012-03-12,Fog
12583,2012-03-15,Fog
12584,2012-03-15,Fog
12585,2012-03-16,Fog
12586,2012-03-16,Cloudy
12587,2012-03-16,Cloudy
12588,2012-03-16,Cloudy
12589,2012-03-16,Fog
12590,2012-03-16,Fog
12591,2012-03-17,Cloudy
12592,2012-03-17,Snow
12593,2012-03-19,Rain
12594,2012-03-22,Cloudy
12595,2012-03-22,Cloudy
12596,2012-03-22,Rain
12597,2012-03-22,Cloudy
12598,2012-03-23,Cloudy
12599,2012-03-23,Fog
12600,2012-03-23,Cloudy
12601,2012-03-23,Cloudy
12602,2012-03-23,Rain
12603,2012-03-23,Cloudy
12604,2012-03-23,Cloudy
12605,2012-03-24,Fog
12606,2012-03-24,Fog
12607,2012-03-24,Cloudy
12608,2012-03-24,Fog
12609,2012-03-24,Cloudy
12610,2012-03-24,Rain
12611,2012-03-24,Fog
12612,2012-03-24,Fog
12613,2012-03-24,Fog
12614,2012-03-24,Fog
12615,2012-03-25,Fog
12616,2012-03-25,Fog
12617,2012-03-25,Fog
12618,2012-03-25,Fog
12619,2012-03-25,Fog
12620,2012-03-25,Fog
12621,2012-03-26,Rain
12622,2012-03-28,Cloudy
12623,2012-03-30,Cloudy
12624,2012-03-30,Cloudy
12625,2012-03-30,Cloudy
12626,2012-03-30,Rain
12627,2012-03-30,Cloudy
12628,2012-03-30,Cloudy
12629,2012-03-30,Cloudy
12630,2012-03-30,Cloudy
12631,2012-03-31,Cloudy
12632,2012-03-31,Cloudy
12633,2012-03-31,Fog
12634,2012-03-31,Fog
12635,2012-04-01,Cloudy
12636,2012-04-01,Rain
12637,2012-04-01,Cloudy
12638,2012-04-01,Cloudy
12639,2012-04-01,Cloudy
12640,2012-04-01,Snow
12641,2012-04-01,Cloudy
12642,2012-04-01,Cloudy
12643,2012-04-02,Fog
12644,2012-04-02,Fog
12645,2012-04-02,Fog
12646,2012-04-04,Fog
12647,2012-04-05,Fog
12648,2012-04-06,Fog
12649,2012-04-07,Rain
12650,2012-04-08,Rain
12651,2012-04-09,Rain
12652,2012-04-14,Rain
12653,2012-04-14,Cloudy
12654,2012-04-14,Cloudy
12655,2012-04-14,Cloudy
12656,2012-04-14,Cloudy
12657,2012-04-15,Cloudy
12658,2012-04-15,Cloudy
12659,2012-04-15,Cloudy
12660,2012-04-15,Cloudy
12661,2012-04-15,Cloudy
12662,2012-04-15,Rain
12663,2012-04-15,Cloudy
12664,2012-04-15,Cloudy
12665,2012-04-15,Snow
12666,2012-04-16,Cloudy
12667,2012-04-16,Fog
12668,2012-04-16,Rain
12669,2012-04-16,Cloudy
12670,2012-04-16,Cloudy
12671,2012-04-16,Cloudy
12672,2012-04-18,Cloudy
12673,2012-04-18,Rain
12674,2012-04-19,Fog
12675,2012-04-20,Rain
12676,2012-04-20,Fog
12677,2012-04-20,Fog
12678,2012-04-23,Fog
12679,2012-04-25,Rain
12680,2012-04-25,Fog
12681,2012-04-25,Fog
12682,2012-04-26,Fog
12683,2012-04-26,Fog
12684,2012-04-26,Fog
12685,2012-04-27,Rain
12686,2012-04-28,Rain
12687,2012-04-28,Cloudy
12688,2012-04-28,Fog
12689,2012-04-28,Cloudy
12690,2012-04-28,Cloudy
12691,2012-04-29,Rain
12692,2012-04-29,Cloudy
12693,2012-04-29,Fog
12694,2012-04-29,Fog
12695,2012-04-30,Fog
12696,2012-04-30,Rain
12697,2012-04-30,Fog
12698,2012-04-30,Snow
12699,2012-05-01,Fog
12700,2012-05-01,Fog
12701,2012-05-01,Rain
12702,2012-05-01,Fog
12703,2012-05-02,Cloudy
12704,2012-05-02,Sunny
12705,2012-05-02,Cloudy
12706,2012-05-02,Cloudy
12707,2012-05-02,Fog
12708,2012-05-02,Fog
12709,2012-05-03,Cloudy
12710,2012-05-03,Cloudy
12711,2012-05-03,Cloudy
12712,2012-05-03,Snow
12713,2012-05-03,Cloudy
12714,2012-05-04,Cloudy
12715,2012-05-04,Cloudy
12716,2012-05-04,Rain
12717,2012-05-04,Cloudy
12718,2012-05-04,Cloudy
12719,2012-05-04,Cloudy
12720,2012-05-04,Cloudy
12721,2012-05-04,Cloudy
12722,2012-05-04,Cloudy
12723,2012-05-04,Cloudy
12724,2012-05-04,Cloudy
12725,2012-05-05,Fog
12726,2012-05-05,Fog
12727,2012-05-05,Fog
12728,2012-05-05,Fog
12729,2012-05-05,Rain
12730,2012-05-05,Fog
12731,2012-05-06,Cloudy
12732,2012-05-06,Cloudy
12733,2012-05-06,Snow
12734,2012-05-06,Fog
12735,2012-05-06,Rain
12736,2012-05-06,Fog
12737,2012-05-06,Snow
12738,2012-05-07,Cloudy
12739,2012-05-07,Cloudy
12740,2012-05-07,Cloudy
12741,2012-05-07,Cloudy
12742,2012-05-07,Cloudy
12743,2012-05-07,Cloudy
12744,2012-05-07,Cloudy
12745,2012-05-07,Cloudy
